Ln_Price,DSALE,BEDROOM,Ln_SQFT,Ln_LotSize,CENTRALAIR,BRICK,GARAGE,FIREPLACE,BASE_FIN,MASONRY,PUBOPEN,MICHLAKE,LAKE_RIVER,METRA_DIST,RAIL_DIST
12.76568843,0,5,7.028201432,8.293299359,1,0,2,0,0,0,0,0,0,2.00029,0.97809
12.5776362,0,3,7.0800265,8.436416881,1,0,2,0,0,0,0,0,0,1.80889,1.10673
12.7367009,0,3,7.218176838,8.367532417,1,0,1,0,1,0,0,0,0,1.75742,1.14949
12.7512997,0,5,6.940222469,8.277920258,1,0,2,1,0,0,0,0,0,1.74288,1.19189
12.67607627,0,5,6.910750788,8.308691917,0,0,2,0,0,0,0,0,0,1.6909,1.24032
12.72188581,0,3,7.216709487,8.436416881,1,1,2,1,1,1,0,0,0,1.58212,1.29849
12.84132585,0,3,7.58171964,8.308691917,1,1,2,0,0,1,0,0,0,2.00086,0.9573
12.75274792,0,3,7.154615357,8.213381737,1,1,2,1,0,1,0,0,0,1.83065,1.09924
12.88156489,0,5,7.40367029,8.277920258,1,0,2,0,0,0,0,0,0,1.86441,1.03611
12.50617724,0,3,6.610696045,8.436416881,1,0,2,0,0,0,0,0,0,1.6093,1.29701
12.77987307,0,4,7.346655163,8.126222529,1,0,2,0,0,1,0,0,0,1.5991,1.30515
12.89921983,0,4,7.060476366,8.556413905,0,1,2,0,1,1,0,0,0,1.97813,0.92196
12.84792653,0,3,7.53369371,8.558718938,0,1,1,1,1,1,0,0,0,1.96277,0.93486
12.79385931,0,6,7.156176637,8.309430742,0,1,2,1,1,1,0,0,0,1.93176,0.96113
12.35449265,0,4,6.849066283,8.270269111,0,0,2,0,0,0,0,0,0,2.02708,0.90714
12.56024446,0,2,6.837332815,8.270269111,1,0,1,0,0,0,0,0,0,2.02198,0.91149
12.95276059,0,5,7.049254841,8.452547998,0,1,2,0,0,1,0,0,0,1.93007,1.00077
12.53177279,0,3,6.891625897,8.411832676,1,0,2,0,0,0,0,0,0,1.83138,1.07868
12.70684793,0,4,7.485491608,8.334711622,0,1,2,1,0,0,0,0,0,1.56574,1.2899
12.53177279,0,4,7.01571242,8.334711622,0,1,3,0,0,1,0,0,0,1.61469,1.27921
12.62148808,0,3,6.856461985,8.43923165,1,1,1,0,0,1,0,0,0,2.03283,0.88171
12.72188581,0,3,6.895682698,8.270269111,1,1,2,0,0,1,0,0,0,1.91493,1.03402
12.53177279,0,6,6.895682698,8.270269111,0,1,2,0,0,1,0,0,0,1.90983,1.0387
12.79385931,0,4,6.895682698,8.376320633,1,1,2,0,1,1,0,0,0,1.90473,1.04338
12.64432758,0,4,7.337587744,8.383661799,0,1,2,0,0,1,0,0,0,1.85316,1.08611
12.72039216,0,5,7.035268599,8.383661799,1,0,2,0,0,1,0,0,0,1.67275,1.26199
12.69158046,0,4,7.502738211,8.29404964,1,1,2,1,0,1,0,0,0,1.68846,1.24719
12.47035814,0,2,6.492239835,8.270269111,1,0,0,0,0,0,0,0,0,2.04961,0.89476
12.86099861,0,7,7.348587531,8.411832676,0,1,2,0,1,1,0,0,0,2.15708,0.82711
12.85055465,0,5,7.151485464,8.270269111,1,0,2,0,0,0,0,0,0,2.11438,0.84859
12.87901712,0,4,6.952728645,8.309430742,1,1,2,0,1,1,0,0,0,2.02916,0.9134
12.47609978,0,3,6.701960366,8.240121298,1,0,0,0,1,0,0,0,0,1.91033,1.02544
12.70381303,0,4,7.261225092,8.240121298,0,0,2,0,0,0,0,0,0,1.90523,1.03018
12.41308681,1,4,7.107425474,8.208219383,1,0,2,0,1,0,0,0,0,1.99576,0.95789
12.86099861,0,4,7.171656823,8.208219383,1,0,2,0,1,0,0,0,0,1.9804,0.97219
12.63134038,0,4,6.956545443,8.270269111,1,1,0,0,0,1,0,0,0,1.94426,1.00599
12.58450908,0,3,7.155396302,8.383661799,1,1,2,0,0,1,0,0,0,1.91361,1.03477
12.99225469,1,4,7.151485464,8.179199798,0,0,2,0,0,0,0,0,0,1.76609,1.16071
12.70684793,0,2,6.674561392,8.229511119,0,0,1,0,1,0,0,0,0,1.6631,1.2585
12.70684793,1,5,6.965080346,8.383661799,0,1,2,0,1,0,0,0,0,1.71296,1.22557
13.01700286,0,4,7.522400231,8.160518247,1,1,2,0,1,1,0,0,0,1.68699,1.25046
12.61153775,0,3,6.9902565,8.262300942,1,0,2,0,0,0,0,0,0,2.06865,0.8755
12.57071576,0,3,6.956545443,8.229511119,0,1,1,0,1,1,0,0,0,1.8677,1.00062
12.3883942,1,4,7.143617603,8.229511119,1,0,2,0,0,0,0,0,0,2.06731,0.38017
12.49500394,0,4,7.143617603,8.229511119,1,0,2,0,0,0,0,0,0,2.07751,0.38795
12.89921983,0,3,7.241366283,8.615589513,0,0,2,0,1,0,0,0,0,1.98019,0.33846
12.53896706,0,4,6.396929655,8.44719982,0,0,2,0,0,0,0,0,0,2.17636,0.46819
12.64432758,0,3,6.81563999,8.332789468,0,0,2,0,1,0,0,0,0,2.18698,0.47731
12.7556381,0,4,6.977281342,8.237479289,0,1,2,0,0,1,0,0,0,2.22578,0.69985
12.72188581,0,3,6.977281342,8.237479289,0,1,2,1,1,1,0,0,0,2.21558,0.70954
12.87133462,0,4,7.090076836,8.30201781,0,1,2,0,0,1,0,0,0,2.03113,0.36147
12.65235975,0,3,7.243512975,8.237479289,0,0,1,0,0,0,0,0,0,1.95548,0.33905
12.70684793,0,4,7.13169851,8.237479289,1,1,2,0,1,0,0,0,0,1.96613,0.34858
12.4292162,0,3,7.315883505,8.237479289,1,0,2,0,0,0,0,0,0,1.98148,0.36247
12.64432758,0,3,7.0800265,8.237479289,0,0,2,0,0,0,0,0,0,2.12157,0.44912
12.86617997,1,3,7.013915475,8.237479289,1,1,2,0,1,0,0,0,0,2.06179,0.4436
12.82125828,0,4,6.960347729,8.237479289,0,1,2,1,0,1,0,0,0,2.12861,0.50692
12.71589777,0,4,6.924612396,8.332789468,0,1,2,1,0,1,0,0,0,2.22841,0.54993
12.71589777,0,3,6.924612396,8.332789468,1,1,2,0,0,1,0,0,0,2.18417,0.56312
12.80765263,0,4,6.924612396,8.332789468,1,1,2,0,0,1,0,0,0,2.21518,0.59295
12.70684793,0,4,6.924612396,8.332789468,1,1,2,0,0,1,0,0,0,2.23564,0.61268
12.72188581,0,4,7.420578905,8.642944397,0,1,2,1,1,1,0,0,0,2.16963,0.74444
12.58792789,0,4,7.272398393,8.177234886,1,1,2,0,0,1,0,0,0,2.15929,0.76421
12.34583459,0,3,7.185387016,8.44719982,1,1,2,0,0,1,0,0,0,2.2458,0.6679
12.72486644,0,3,7.185387016,8.44719982,1,1,2,0,0,1,0,0,0,2.2458,0.6679
12.8346813,0,3,7.230563153,8.237479289,1,1,2,0,0,1,0,0,0,1.97588,0.34467
12.86099861,0,4,7.272398393,8.237479289,1,1,1,0,1,0,0,0,0,1.96563,0.33504
12.66980666,0,3,6.837332815,8.240121298,0,0,2,0,1,0,0,0,0,2.04554,0.41794
12.80077975,0,2,7.147559271,8.237479289,1,1,2,0,0,1,0,0,0,2.00143,0.43138
12.79107767,1,4,7.634337236,8.237479289,1,0,2,1,0,0,0,0,0,2.02189,0.45142
12.70684793,0,2,7.053585727,8.401108712,0,1,3,0,0,1,0,0,0,2.20691,0.63012
12.84529148,0,3,7.53796266,8.756210092,0,0,2,0,0,0,0,0,0,1.88492,0.30321
12.65235975,0,4,7.284134806,8.237479289,1,1,2,0,0,1,0,0,0,1.92616,0.34388
12.84792653,0,4,6.998509642,8.237479289,1,1,2,1,1,1,0,0,0,1.97255,0.459
10.82972862,0,4,6.993932975,8.22067217,0,1,2,0,0,1,0,0,0,1.9103,0.39195
12.67607627,0,3,7.116394144,8.391629968,1,1,2,0,1,1,0,0,0,1.94667,0.43313
12.7367009,0,5,6.993932975,8.332789468,0,1,1,0,0,1,0,0,0,2.16876,0.59439
12.66032792,0,4,7.056175284,8.332789468,0,1,2,0,0,1,0,0,0,2.033,0.51044
12.70684793,0,3,6.921658184,8.332789468,1,1,2,0,1,1,0,0,0,2.10504,0.59248
12.7367009,0,4,7.490529402,8.468423027,1,1,2,0,0,0,0,0,0,1.8604,0.33954
12.87390202,0,5,7.522940918,8.32530603,1,1,2,0,0,1,0,0,0,1.87078,0.423
12.77563876,0,3,6.710523109,8.063062911,1,1,1,2,1,0,0,0,0,1.88613,0.43834
12.70684793,0,5,6.993932975,8.32530603,0,1,3,0,0,1,0,0,0,1.99822,0.51997
12.66032792,0,3,7.185387016,8.245384468,0,1,2,0,1,0,0,0,0,2.07505,0.64342
12.62148808,0,4,6.751101469,8.063062911,0,1,0,0,0,1,0,0,0,2.14229,0.67954
12.87390202,0,3,7.510430556,8.350429974,0,1,2,0,0,1,0,0,0,2.10611,0.71571
12.68230682,0,5,7.006695227,8.306719043,1,1,2,0,0,1,0,0,0,2.04762,0.63907
12.84000047,0,5,7.006695227,8.306719043,1,1,2,0,0,1,0,0,0,2.04762,0.63907
12.52452638,0,5,6.942156706,8.221478947,1,1,2,0,0,1,0,0,0,1.67833,0.28867
12.67607627,1,3,6.988413182,8.245384468,1,1,2,0,0,0,0,0,0,1.89064,0.44373
12.74402694,0,3,7.756195344,8.063062911,1,1,2,0,1,1,0,0,0,1.89574,0.44883
12.74402694,0,3,7.756195344,8.063062911,1,1,2,0,1,1,0,0,0,1.90084,0.45393
12.67607627,0,4,7.37337431,8.221478947,0,1,2,0,0,1,0,0,0,1.78574,0.40193
12.67607627,0,2,6.938284484,8.221478947,1,1,2,0,0,1,0,0,0,1.86231,0.47937
12.54610995,0,4,6.790097236,8.221478947,1,0,2,0,0,1,0,0,0,1.86741,0.48447
12.87390202,0,3,7.362010551,8.278174291,0,1,2,0,0,1,0,0,0,1.85979,0.41293
12.70684793,0,3,7.326465614,8.370547611,1,1,2,0,0,1,0,0,0,1.93704,0.4901
12.82125828,0,3,6.98471632,8.756210092,1,1,2,0,1,0,0,0,0,1.90635,0.45945
9.210340372,0,4,7.611347717,8.340694648,1,1,3,1,0,1,0,0,0,2.02385,0.57778
12.69158046,0,3,7.090076836,8.340694648,1,1,2,0,1,0,0,0,0,2.03913,0.59308
12.72188581,1,4,7.452402451,8.370547611,0,0,2,0,0,0,0,0,0,2.04423,0.59818
12.75419405,0,3,7.168579897,8.222553638,1,1,2,1,1,1,0,0,0,1.90863,0.51554
12.69004082,0,4,6.9902565,8.221478947,1,1,2,0,0,1,0,0,0,1.98797,0.61339
12.59811473,0,2,6.91968385,8.370547611,1,1,2,0,0,1,0,0,0,2.01378,0.61904
12.5776362,0,3,6.946975992,7.975220839,0,1,2,0,0,1,0,0,0,1.984,0.74794
12.87390202,0,6,7.718240952,8.237479289,1,1,2,0,0,0,0,0,0,1.68282,0.29398
12.53717334,0,4,7.351799869,8.525161361,1,0,2,1,0,0,0,0,0,1.64412,0.32214
12.18075484,1,2,6.883462586,8.244334048,1,1,2,0,0,1,0,0,0,1.74553,0.36628
12.73375539,0,4,7.028201432,8.237479289,0,1,2,0,0,1,0,0,0,1.85146,0.46924
12.69158046,0,4,6.933423026,8.237479289,1,1,1,0,0,1,0,0,0,1.78148,0.46509
12.86359265,0,4,6.981005741,8.230310799,1,1,2,0,0,1,0,0,0,1.94855,0.56695
12.66032792,0,4,7.013915475,8.228977643,1,1,2,0,1,0,0,0,0,1.91458,0.5985
12.79385931,0,3,6.936342736,8.237479289,1,1,2,1,0,1,0,0,0,1.87401,0.52058
12.80765263,0,3,7.135687347,8.237479289,1,1,2,0,0,1,0,0,0,1.98969,0.65465
12.72486644,0,3,7.02464903,8.237479289,1,1,1,0,1,0,0,0,0,1.92528,0.65546
12.54966235,0,3,6.728628613,8.568456485,1,1,2,0,1,0,0,0,0,1.65381,0.32929
12.55672952,0,5,6.838405201,8.220941168,1,1,1,0,1,1,0,0,0,1.78588,0.46721
12.79385931,0,5,6.838405201,8.220941168,1,1,1,0,1,1,0,0,0,1.78588,0.46721
12.75419405,0,3,6.9902565,8.22977775,1,1,2,0,1,1,0,0,0,1.85734,0.53875
12.73375539,0,4,6.996681488,8.228977643,1,0,2,0,0,1,0,0,0,1.87302,0.5544
12.79385931,0,3,7.187657164,8.237479289,0,1,2,0,0,1,0,0,0,1.85971,0.74493
12.81990602,0,3,7.006695227,8.237479289,1,1,2,0,0,1,0,0,0,2.08152,0.838
12.8346813,0,3,7.11395611,8.237479289,0,1,2,0,0,1,0,0,0,2.06622,0.85278
12.7367009,0,4,7.049254841,8.237479289,1,1,2,0,1,0,0,0,0,1.89423,0.96439
12.66665705,0,4,6.931471806,8.525161361,0,0,2,0,0,0,0,0,0,1.96311,0.95431
12.54254488,0,4,7.047517221,8.237479289,1,1,2,0,1,0,0,0,0,2.1818,0.78837
12.92391244,0,4,7.047517221,8.237479289,1,1,2,0,1,0,0,0,0,2.1818,0.78837
12.98310131,0,5,7.826842098,8.642944397,1,0,2,1,0,1,0,0,0,2.0769,0.83456
12.63623037,0,4,7.261927093,8.237479289,1,0,2,0,0,0,0,0,0,1.95858,0.95031
12.71589777,0,2,7.081708586,8.237479289,0,1,2,1,1,0,0,0,0,1.92756,0.98074
12.23076526,0,5,7.090076836,8.229511119,1,1,2,0,0,1,0,0,0,1.73168,1.17468
12.6682331,0,3,7.422971251,8.229511119,1,1,0,0,0,1,0,0,0,1.68021,1.22549
13.00582956,0,4,7.172424577,8.173293439,0,1,2,0,1,1,0,0,0,2.09702,0.87392
12.73375539,0,4,7.150701458,8.486940148,1,1,2,0,0,1,0,0,0,1.95524,0.98851
12.95984445,0,4,6.98471632,8.237479289,1,1,2,1,0,1,0,0,0,1.90913,1.05281
12.88156489,0,6,7.41397029,8.237479289,0,1,2,0,1,1,0,0,0,1.8626,1.09975
12.59473064,0,4,6.869014451,8.372398607,1,0,2,0,1,0,0,0,0,1.94231,1.02987
12.7512997,0,4,7.017506143,8.237479289,0,1,2,0,0,1,0,0,0,1.88533,1.08659
12.64432758,0,2,7.01571242,8.047189562,1,1,1,0,0,1,0,0,0,1.73921,1.22236
12.7367009,0,4,7.043159916,8.237479289,1,1,2,0,0,1,0,0,0,1.91479,0.96356
12.88156489,0,3,7.275172319,8.237479289,0,1,2,0,0,1,0,0,0,1.86544,1.04096
12.99453001,0,2,7.729735331,8.237479289,0,0,2,0,0,1,0,0,0,2.06438,0.81357
12.59473064,0,3,7.238496841,8.242756346,1,1,2,1,1,1,0,0,0,1.98208,0.8702
12.70076889,0,5,7.397561536,8.203577737,1,1,2,0,0,1,0,0,0,1.89999,0.97831
10.51867319,0,4,7.615791072,8.237479289,1,1,1,1,1,1,0,0,0,1.86867,0.94806
12.7512997,0,4,7.172424577,8.237479289,1,1,1,0,1,1,0,0,0,1.86357,0.95315
12.59473064,0,4,6.975413927,8.229511119,1,1,2,0,1,1,0,0,0,1.77154,1.18996
12.87518325,0,4,6.975413927,8.229511119,1,1,2,0,1,1,0,0,0,1.77154,1.18996
12.62806706,0,2,6.975413927,8.229511119,0,0,2,0,0,1,0,0,0,1.79702,1.21552
12.77987307,0,4,7.493873887,8.452547998,1,1,2,0,0,1,0,0,0,1.85125,1.20515
9.210340372,0,3,7.027314514,8.67573422,0,0,0,0,1,1,0,0,0,1.96173,0.79391
12.6791964,0,3,7.298445102,8.237479289,1,1,2,0,0,1,0,0,0,1.89243,0.87609
12.71589777,0,3,7.142036575,8.419800845,0,1,2,1,0,1,0,0,0,2.00331,0.81475
12.72039216,0,4,6.849066283,8.324821299,1,1,2,0,0,1,0,0,0,1.961,0.77812
12.7685415,0,3,7.167037877,8.313116703,1,1,2,0,0,1,0,0,0,1.91563,0.90254
12.62806706,0,3,7.167037877,8.313116703,1,1,2,0,0,1,0,0,0,1.90537,0.91279
12.7628272,0,4,7.231287004,8.237479289,0,1,2,0,1,1,0,0,0,1.84367,0.97451
12.80215811,0,3,6.98471632,8.237479289,1,1,2,0,0,1,0,0,0,1.78688,0.96884
12.80765263,0,4,6.859614904,8.203577737,1,1,2,0,0,1,0,0,0,1.66626,1.11826
13.01700286,0,4,7.495541944,8.391629968,0,1,1,0,1,1,0,0,0,1.77599,1.19618
12.6791964,0,3,7.172424577,8.286269453,1,1,1,0,0,1,0,0,0,1.89328,0.87086
12.83734442,0,4,7.249925537,8.237479289,1,1,2,0,1,1,0,0,0,1.78745,0.9687
12.46843691,0,4,7.189167738,8.23562572,1,0,2,0,0,1,0,0,0,1.75088,0.94356
12.73963776,0,3,7.142036575,8.270269111,0,1,2,0,1,1,0,0,0,1.70326,1.00007
12.67607627,0,4,7.443078374,8.237479289,1,1,2,0,0,1,0,0,0,1.69677,1.08747
12.74548573,0,4,6.923628628,8.237479289,1,1,2,0,0,1,0,0,0,1.67094,1.05135
12.4874851,0,3,6.601230119,8.237479289,0,0,2,0,0,0,0,0,0,1.63478,1.08736
12.70684793,0,4,7.206377291,8.237479289,0,0,2,0,1,0,0,0,0,1.62968,1.09244
12.89169156,0,4,7.264030143,8.213381737,1,1,2,0,0,1,1,0,0,1.45646,1.11059
12.85055465,0,2,7.255591274,8.213381737,1,1,2,0,1,1,1,0,0,1.45136,1.10752
12.90669184,0,6,7.740664402,8.188689124,1,0,2,0,0,0,1,0,0,1.34182,1.00488
12.66032792,0,4,7.628517627,8.213381737,1,1,2,1,1,1,1,0,0,1.18826,0.8656
12.70684793,0,4,6.925595197,8.213381737,0,0,2,0,0,0,0,0,0,1.0853,0.76954
12.69158046,0,3,6.982862751,8.213381737,0,0,0,0,1,1,1,0,0,1.43722,1.16908
12.63947712,0,6,7.116394144,8.213381737,1,1,2,0,1,1,1,0,0,1.42701,1.15957
12.80765263,0,4,7.218909708,8.371010681,0,1,2,0,0,1,1,0,0,1.37349,1.04631
12.75851994,0,5,7.120444372,8.213381737,0,1,2,1,1,1,1,0,0,1.23018,0.919
12.54254488,0,4,7.016609684,8.213381737,1,1,2,0,0,1,1,0,0,1.15361,0.91218
12.65714826,0,3,7.069874128,8.213381737,1,0,2,0,0,0,0,0,0,1.04956,0.74817
11.99843328,0,5,7.002155954,8.213381737,0,1,2,0,0,1,0,0,0,1.1081,0.83514
12.85579027,0,3,7.23417718,8.213381737,1,0,2,0,0,0,0,0,0,1.00384,0.77236
12.79385931,0,4,7.036148494,8.213381737,0,1,2,0,0,1,0,0,0,1.46451,1.16767
12.50246666,0,3,7.438971592,8.196987927,1,0,2,1,1,0,0,0,0,1.07769,0.80441
12.59473064,0,3,7.438971592,8.196987927,1,0,2,1,1,0,0,0,0,1.07769,0.80441
12.65395847,0,6,6.97354302,8.238008249,1,1,2,0,0,1,0,0,0,1.50078,1.21346
12.5776362,0,4,7.564238475,8.313852267,1,1,2,1,1,1,0,0,0,1.37074,1.09583
12.7381704,0,4,7.278628942,8.229511119,0,0,1,0,0,0,0,0,0,1.25266,0.9815
12.6854076,0,3,6.995766156,8.324821299,1,0,2,0,0,0,0,0,0,1.43725,1.18908
12.8346813,0,4,7.010311867,8.188689124,1,1,2,1,1,1,0,0,0,1.32109,1.08051
12.92024719,0,6,7.421775794,8.293799609,0,0,2,0,1,0,0,0,0,1.27474,1.03414
12.72039216,0,4,7.360739903,8.262300942,1,0,2,0,0,0,0,0,0,1.19543,0.96229
12.59473064,0,2,6.866933284,8.324821299,1,0,2,1,0,0,0,0,0,1.48672,1.18959
12.8346813,0,5,7.509335266,8.324821299,1,1,2,0,1,0,0,0,0,1.57477,1.21538
12.47990931,0,3,6.891625897,8.324821299,1,0,2,0,0,0,0,0,0,1.54427,1.18472
12.59473064,1,3,7.124478262,8.313852267,0,0,2,0,0,0,0,0,0,1.37922,1.09164
12.7367009,0,3,7.244941546,8.237479289,1,1,2,0,0,1,0,0,0,1.46724,1.11233
12.82395734,0,3,6.987490247,8.237479289,1,1,2,0,0,1,0,0,0,1.47186,1.11238
12.72783821,0,5,7.477604243,8.599694413,1,0,2,0,0,0,0,0,0,1.4049,1.0455
12.87390202,0,4,7.580699752,8.324336333,0,0,0,0,1,0,0,0,0,1.23887,0.91145
12.5776362,0,4,7.185387016,8.160518247,0,0,1,0,0,0,0,0,0,1.15774,0.79784
12.75419405,0,2,6.995766156,8.237479289,1,1,2,0,1,0,0,0,0,1.5486,1.17622
12.80765263,0,5,7.454719949,8.237479289,1,1,2,0,0,1,0,0,0,1.49665,1.17661
12.72188581,0,3,6.938284484,8.332789468,0,1,2,0,0,1,0,0,0,1.53337,1.14976
12.79385931,0,3,7.469654173,8.332789468,1,1,2,0,0,1,0,0,0,1.52626,1.14994
12.92513121,0,4,7.080867897,8.270269111,1,1,3,0,0,1,0,0,0,1.44794,1.08807
12.57418197,1,4,7.251344983,8.270269111,1,0,2,0,0,0,0,0,0,1.38882,1.02117
12.40901349,0,3,7.003065459,8.229511119,0,0,2,0,0,0,0,0,0,1.34206,1.02198
12.32385568,0,4,7.187657164,8.270269111,1,0,2,0,0,0,0,0,0,1.34111,0.9598
12.72188581,0,3,7.02464903,8.332789468,1,0,2,0,1,0,0,0,0,1.29979,0.91853
13.19375337,0,4,7.065613364,8.237479289,0,0,2,0,0,1,0,0,0,1.2288,0.9088
12.46843691,0,4,6.82437367,8.270269111,0,0,2,0,1,1,0,0,0,1.24415,0.92416
12.60148742,0,3,6.617402978,8.03106018,0,0,2,0,0,0,0,0,0,0.96691,0.65875
12.67294638,1,3,7.160845907,8.213381737,0,1,2,0,1,1,0,0,0,0.82254,0.52151
12.5776362,0,2,6.854354502,8.03106018,1,1,2,0,0,1,0,0,0,0.58566,0.30017
12.69771545,0,3,6.98471632,8.03106018,1,1,2,0,0,1,0,0,0,0.94215,0.71478
12.57935886,0,4,7.25629724,8.03106018,1,0,2,0,0,0,0,0,0,0.63257,0.35581
12.91164235,0,4,7.416378479,8.213381737,0,0,2,0,0,0,0,0,0,0.91207,0.69849
12.84792653,0,4,6.606650186,8.03106018,1,0,2,0,0,0,0,0,0,0.7781,0.56817
12.84792653,0,4,7.829630389,8.03106018,1,1,2,0,1,0,0,0,0,0.773,0.56307
12.59473064,0,3,6.89060912,8.409385239,1,1,2,0,1,1,0,0,0,0.85101,0.57882
10.71441777,0,4,7.105786129,8.213381737,0,1,2,2,0,1,0,0,0,0.64902,0.43909
12.78828827,0,2,6.995766156,8.33854488,1,0,1,0,0,0,0,0,0,0.75213,0.4912
12.69158046,0,4,6.873163834,8.308691917,0,1,2,0,0,0,0,0,0,0.95462,0.6827
12.7367009,0,4,7.35436233,8.144388866,1,0,2,0,0,0,0,0,0,0.91637,0.68336
12.51355735,0,4,7.310550159,8.179480185,0,0,2,0,1,0,0,0,0,0.90113,0.66807
12.52452638,0,2,6.728628613,8.213381737,0,0,1,0,1,0,0,0,0,0.80314,0.57003
12.55672952,0,2,6.818924065,8.03106018,1,0,2,0,0,0,0,0,0,0.55805,0.28603
12.79939949,0,4,7.01571242,8.229511119,1,0,2,0,1,0,0,0,0,0.9633,0.73028
12.71589777,0,4,7.303170051,8.444622499,1,0,2,1,1,0,0,0,0,0.84141,0.54493
12.79939949,0,4,7.462789157,8.25426877,1,1,4,2,0,1,0,0,0,0.77477,0.50876
12.72486644,0,3,7.426549072,8.229511119,1,0,2,0,0,0,0,0,0,0.99663,0.69978
12.70381303,0,3,7.151485464,8.229511119,0,0,2,0,0,0,0,0,0,0.98128,0.68442
12.77138645,0,4,6.915723449,8.324821299,0,1,2,0,1,0,0,0,0,1.08075,0.72082
12.06681058,0,4,7.306531399,8.221478947,0,0,2,0,0,0,0,0,0,0.83648,0.51988
12.54254488,0,4,7.306531399,8.221478947,0,0,2,0,0,0,0,0,0,0.83648,0.51988
12.72188581,0,4,6.809039306,8.221478947,1,1,2,0,1,1,0,0,0,0.83747,0.47861
12.67607627,0,2,6.761572769,8.221478947,0,0,2,0,0,0,0,0,0,0.81765,0.4578
12.69771545,0,3,7.253470383,8.32651683,1,1,2,0,0,1,0,0,0,0.7768,0.41694
12.61153775,0,2,6.841615476,8.286017468,1,1,2,0,1,1,0,0,0,0.695,0.33435
12.79385931,1,4,6.849066283,8.419800845,1,0,2,0,1,0,0,0,0,1.08804,0.70673
12.79107767,0,4,7.006695227,8.642944397,1,1,1,0,0,1,0,0,0,1.06721,0.68587
12.60819885,1,4,7.242082359,8.237479289,1,1,2,0,1,1,0,0,0,0.91115,0.55122
12.77987307,0,2,7.067319849,8.391629968,0,1,2,0,1,1,0,0,0,0.87789,0.51542
12.74402694,0,3,7.23417718,8.332789468,1,0,2,0,1,0,0,0,0,0.829,0.46907
12.64432758,0,3,7.23417718,8.30201781,0,0,2,0,0,0,0,0,0,0.81329,0.45336
12.53357621,1,5,7.346655163,8.332789468,1,0,3,0,0,0,0,0,0,0.78774,0.42781
12.5776362,0,4,6.939253946,8.270269111,1,0,1,0,0,0,0,0,0,0.77741,0.41744
12.84264947,0,4,7.310550159,8.362642432,1,1,2,1,0,1,0,0,0,0.81987,0.43851
12.7685415,0,4,7.012115294,8.237479289,1,0,2,0,1,0,0,0,0,1.08315,0.70183
12.74548573,0,5,7.04053639,8.30201781,1,0,2,0,1,0,0,0,0,1.0729,0.69158
12.7556381,0,4,6.80461452,8.237479289,1,1,2,0,1,0,0,0,0,0.91934,0.59938
12.6098697,0,3,7.071573364,8.332789468,1,1,6,1,1,1,0,0,0,0.61044,0.29031
12.79385931,0,4,6.946975992,8.229511119,1,1,2,0,0,1,1,0,0,1.57157,1.18882
12.8144786,0,4,7.237059026,8.29404964,0,0,2,0,1,0,1,0,0,1.38338,0.93885
12.85317589,0,4,7.261927093,8.047189562,1,1,2,0,1,1,1,0,0,1.46807,1.08524
12.63460303,0,3,7.069874128,8.324821299,1,0,2,0,1,0,1,0,0,1.4217,1.03889
12.81855192,0,4,7.412764017,8.439447843,0,1,2,0,1,1,0,0,0,1.24979,0.92999
12.62970506,0,4,7.493317249,8.29404964,1,1,2,0,0,1,0,0,0,1.22434,0.90444
12.65395847,0,4,7.124478262,8.452547998,1,0,2,0,0,0,0,0,0,1.22086,0.83809
12.4292162,0,4,6.906754779,8.324821299,1,0,2,0,1,0,1,0,0,1.40691,1.02462
12.8967167,0,3,7.054449658,8.29404964,1,1,2,0,0,1,1,0,0,1.31421,0.93192
12.81855192,0,3,7.167037877,8.452547998,1,0,4,0,0,0,0,0,0,1.20608,0.82387
13.0280527,0,4,7.410951876,8.229511119,1,1,2,0,0,1,1,0,0,1.63625,1.19173
12.90296281,0,4,7.224024808,8.229511119,1,1,2,1,1,1,1,0,0,1.70549,1.19752
12.80490915,0,3,7.185387016,8.229511119,1,1,2,0,1,1,0,0,0,1.29577,0.85123
12.87390202,0,4,7.062191632,8.229511119,1,1,2,0,1,1,1,0,0,1.8062,1.23593
12.70076889,0,4,7.337587744,8.229511119,0,1,2,0,1,1,1,0,0,1.8113,1.23083
12.88664104,0,4,7.364547014,8.229511119,1,1,2,0,1,1,1,0,0,1.8094,1.17936
12.8967167,0,4,7.443663683,8.229511119,0,1,2,0,1,1,1,0,0,1.78895,1.1589
12.4292162,0,3,7.620705087,8.229511119,0,1,2,0,0,1,1,0,0,1.67023,1.0402
12.67607627,0,6,7.279318835,8.237479289,0,1,2,1,0,1,0,0,0,1.42016,0.78774
12.79939949,0,7,7.128495946,8.237479289,0,1,2,0,0,1,0,0,0,1.40996,0.77749
12.61153775,1,4,7.448333861,8.229511119,1,1,2,0,1,1,1,0,0,1.7946,1.16451
12.83734442,0,3,7.228388452,8.324821299,1,1,1,0,1,0,1,0,0,1.70184,1.07171
12.73375539,1,4,7.074116816,8.229511119,0,1,2,0,1,1,0,0,0,1.48954,0.79374
12.79385931,0,3,7.26612878,8.229511119,0,1,2,1,1,1,0,0,0,1.71771,1.19696
12.71889627,0,4,7.363279587,8.324821299,0,1,1,0,1,1,0,0,0,1.72513,1.03139
